branch_code,total_accounts,frozen_accounts,freeze_rate,labeled_accounts,mule_accounts,mule_rate
2502,8,0,0.0,2,0,0.0
2503,1,0,0.0,1,0,0.0
2504,2,0,0.0,2,0,0.0
2505,6,0,0.0,3,0,0.0
2506,10,0,0.0,3,0,0.0
2507,4,0,0.0,1,0,0.0
2508,4,0,0.0,2,0,0.0
2509,2,0,0.0,1,0,0.0
2510,5,0,0.0,4,0,0.0
2511,6,0,0.0,3,0,0.0
2512,5,0,0.0,5,0,0.0
2514,3,0,0.0,2,0,0.0
2515,2,0,0.0,0,0,0.0
2516,4,0,0.0,2,0,0.0
2517,5,0,0.0,5,0,0.0
2518,4,0,0.0,3,0,0.0
2519,5,0,0.0,2,0,0.0
2520,5,0,0.0,2,0,0.0
2521,6,0,0.0,6,0,0.0
2522,8,0,0.0,7,0,0.0
2523,6,0,0.0,4,0,0.0
2524,4,0,0.0,1,0,0.0
2525,5,0,0.0,4,0,0.0
2526,6,0,0.0,4,0,0.0
2527,2,0,0.0,1,0,0.0
2528,2,0,0.0,2,0,0.0
2529,3,0,0.0,3,0,0.0
2530,1,0,0.0,1,0,0.0
2531,6,0,0.0,4,0,0.0
2532,1,0,0.0,1,0,0.0
2533,4,0,0.0,3,0,0.0
2534,2,0,0.0,1,0,0.0
2535,5,0,0.0,2,0,0.0
2536,6,0,0.0,5,0,0.0
2537,9,0,0.0,7,0,0.0
2538,1,0,0.0,1,0,0.0
2539,6,0,0.0,4,0,0.0
2540,2,0,0.0,0,0,0.0
2541,9,0,0.0,4,0,0.0
2543,9,0,0.0,5,0,0.0
2544,3,0,0.0,3,0,0.0
2545,7,0,0.0,5,0,0.0
2546,3,0,0.0,1,0,0.0
2547,2,0,0.0,1,0,0.0
2549,5,0,0.0,3,0,0.0
2550,7,0,0.0,6,0,0.0
2551,2,0,0.0,0,0,0.0
2552,5,0,0.0,4,0,0.0
2553,4,0,0.0,2,0,0.0
2554,3,0,0.0,1,0,0.0
2555,4,0,0.0,3,0,0.0
2556,4,0,0.0,2,0,0.0
2557,2,0,0.0,2,0,0.0
2558,4,0,0.0,3,0,0.0
2559,7,0,0.0,5,0,0.0
2560,2,0,0.0,1,0,0.0
2561,4,0,0.0,3,0,0.0
2562,5,0,0.0,5,0,0.0
2564,3,0,0.0,2,0,0.0
2565,4,0,0.0,3,0,0.0
2566,5,0,0.0,4,0,0.0
2567,6,0,0.0,3,0,0.0
2569,2,0,0.0,1,0,0.0
2570,2,0,0.0,1,0,0.0
2571,8,0,0.0,5,0,0.0
2572,4,0,0.0,2,0,0.0
2573,6,0,0.0,4,0,0.0
2575,4,0,0.0,3,0,0.0
2576,6,0,0.0,4,1,0.25
2577,6,0,0.0,2,0,0.0
2578,4,0,0.0,1,0,0.0
2579,1,0,0.0,1,0,0.0
2580,3,0,0.0,3,0,0.0
2581,3,0,0.0,1,0,0.0
2582,7,0,0.0,7,0,0.0
2583,3,0,0.0,3,0,0.0
2584,5,0,0.0,5,0,0.0
2585,6,0,0.0,4,0,0.0
2586,2,0,0.0,0,0,0.0
2587,1,0,0.0,1,0,0.0
2588,8,0,0.0,4,0,0.0
2589,7,0,0.0,6,0,0.0
2590,5,0,0.0,1,0,0.0
2591,4,0,0.0,2,0,0.0
2593,1,0,0.0,0,0,0.0
2594,3,0,0.0,2,0,0.0
2595,2,0,0.0,1,0,0.0
2596,5,0,0.0,1,0,0.0
2597,5,0,0.0,4,0,0.0
2598,5,0,0.0,0,0,0.0
2599,3,0,0.0,2,0,0.0
2600,2,0,0.0,2,0,0.0
2601,1,0,0.0,0,0,0.0
2602,2,0,0.0,1,0,0.0
2603,2,0,0.0,2,0,0.0
2604,5,0,0.0,2,0,0.0
2605,5,0,0.0,3,0,0.0
2606,5,0,0.0,2,0,0.0
2607,5,0,0.0,3,0,0.0
2608,4,0,0.0,3,0,0.0
2609,2,0,0.0,1,0,0.0
2610,5,0,0.0,5,0,0.0
2611,3,0,0.0,1,0,0.0
2612,2,0,0.0,0,0,0.0
2613,5,0,0.0,2,0,0.0
2614,2,0,0.0,1,0,0.0
2615,1,0,0.0,1,0,0.0
2616,4,0,0.0,3,0,0.0
2617,5,0,0.0,5,0,0.0
2618,6,0,0.0,4,0,0.0
2619,7,0,0.0,4,0,0.0
2623,6,0,0.0,5,0,0.0
2624,5,0,0.0,3,0,0.0
2625,4,0,0.0,2,0,0.0
2626,1,0,0.0,0,0,0.0
2627,5,0,0.0,4,0,0.0
2628,1,0,0.0,1,0,0.0
2630,3,0,0.0,2,0,0.0
2631,4,0,0.0,3,0,0.0
2632,2,0,0.0,2,0,0.0
2633,1,0,0.0,1,0,0.0
2634,3,0,0.0,3,0,0.0
2635,8,0,0.0,5,0,0.0
2636,3,0,0.0,1,0,0.0
2638,4,0,0.0,2,0,0.0
2639,4,0,0.0,1,0,0.0
2640,1,0,0.0,1,0,0.0
2641,5,0,0.0,1,0,0.0
2642,2,0,0.0,2,0,0.0
2643,2,0,0.0,1,0,0.0
2644,6,0,0.0,3,0,0.0
2645,4,0,0.0,2,0,0.0
2646,3,0,0.0,1,0,0.0
2647,7,0,0.0,6,0,0.0
2648,5,0,0.0,2,0,0.0
2649,3,0,0.0,2,0,0.0
2650,3,0,0.0,3,0,0.0
2651,4,0,0.0,2,0,0.0
2652,4,0,0.0,2,0,0.0
2653,2,0,0.0,2,0,0.0
2654,3,0,0.0,2,0,0.0
2656,6,0,0.0,0,0,0.0
2657,5,0,0.0,3,0,0.0
2658,7,0,0.0,6,0,0.0
2659,5,0,0.0,3,0,0.0
2660,5,0,0.0,4,0,0.0
2661,1,0,0.0,0,0,0.0
2662,6,0,0.0,4,0,0.0
2663,5,0,0.0,4,0,0.0
2664,1,0,0.0,1,0,0.0
2665,7,0,0.0,7,0,0.0
2666,2,0,0.0,1,0,0.0
2667,7,0,0.0,5,0,0.0
2668,6,0,0.0,1,0,0.0
2669,7,0,0.0,4,0,0.0
2670,5,0,0.0,3,0,0.0
2672,3,0,0.0,2,0,0.0
2673,4,0,0.0,4,0,0.0
2674,11,0,0.0,7,0,0.0
2676,5,0,0.0,3,0,0.0
2677,5,0,0.0,2,0,0.0
2678,5,0,0.0,4,0,0.0
2679,4,0,0.0,2,0,0.0
2680,5,0,0.0,4,0,0.0
2681,3,0,0.0,2,0,0.0
2682,2,0,0.0,1,0,0.0
2683,6,0,0.0,5,0,0.0
2684,8,0,0.0,4,0,0.0
2685,6,0,0.0,2,0,0.0
2686,6,0,0.0,5,0,0.0
2687,4,0,0.0,3,0,0.0
2688,3,0,0.0,1,0,0.0
2689,6,0,0.0,4,0,0.0
2690,4,0,0.0,4,0,0.0
2691,5,0,0.0,3,0,0.0
2692,5,0,0.0,3,0,0.0
2693,6,0,0.0,4,0,0.0
2694,6,0,0.0,4,0,0.0
2696,1,0,0.0,1,0,0.0
2697,4,0,0.0,2,0,0.0
2698,5,0,0.0,3,0,0.0
2699,6,0,0.0,4,0,0.0
2700,4,0,0.0,1,0,0.0
2701,4,0,0.0,4,0,0.0
2702,6,0,0.0,3,0,0.0
2705,6,0,0.0,4,0,0.0
2706,3,0,0.0,1,0,0.0
2707,4,0,0.0,3,0,0.0
2708,4,0,0.0,2,0,0.0
2709,7,0,0.0,4,0,0.0
2712,6,0,0.0,2,0,0.0
2713,6,0,0.0,3,0,0.0
2714,9,0,0.0,6,0,0.0
2715,6,0,0.0,5,0,0.0
2716,4,0,0.0,3,0,0.0
2717,2,0,0.0,2,0,0.0
2718,4,0,0.0,2,0,0.0
2719,7,0,0.0,6,0,0.0
2721,5,0,0.0,2,0,0.0
2722,4,0,0.0,4,0,0.0
2723,5,0,0.0,3,0,0.0
2726,2,0,0.0,1,0,0.0
2727,3,0,0.0,1,0,0.0
2728,3,0,0.0,1,0,0.0
2729,4,0,0.0,3,0,0.0
2730,2,0,0.0,1,0,0.0
2731,2,0,0.0,1,0,0.0
2732,1,0,0.0,1,0,0.0
2733,5,0,0.0,3,0,0.0
2734,2,0,0.0,1,0,0.0
2735,4,0,0.0,2,0,0.0
2737,5,0,0.0,3,0,0.0
2739,4,0,0.0,2,0,0.0
2740,4,0,0.0,3,0,0.0
2741,6,0,0.0,4,0,0.0
2742,3,0,0.0,2,0,0.0
2743,4,0,0.0,3,0,0.0
2745,8,0,0.0,5,0,0.0
2746,3,0,0.0,2,0,0.0
2747,6,0,0.0,3,0,0.0
2748,2,0,0.0,0,0,0.0
2749,5,0,0.0,3,0,0.0
2751,5,0,0.0,3,0,0.0
2752,4,0,0.0,4,0,0.0
2753,1,0,0.0,1,0,0.0
2754,3,0,0.0,2,0,0.0
2755,4,0,0.0,1,0,0.0
2756,1,0,0.0,1,0,0.0
2757,5,0,0.0,3,0,0.0
2759,5,0,0.0,3,0,0.0
2760,8,0,0.0,3,0,0.0
2761,8,0,0.0,7,0,0.0
2762,2,0,0.0,2,0,0.0
2763,8,0,0.0,3,0,0.0
2764,4,0,0.0,3,0,0.0
2765,5,0,0.0,2,0,0.0
2766,7,0,0.0,6,0,0.0
2768,8,0,0.0,6,0,0.0
2769,4,0,0.0,3,0,0.0
2770,5,0,0.0,4,0,0.0
2771,4,0,0.0,2,0,0.0
2772,4,0,0.0,1,0,0.0
2773,6,0,0.0,3,0,0.0
2774,1,0,0.0,0,0,0.0
2775,2,0,0.0,0,0,0.0
2776,3,0,0.0,2,0,0.0
2777,5,0,0.0,1,0,0.0
2778,5,0,0.0,4,0,0.0
2779,4,0,0.0,2,0,0.0
2780,4,0,0.0,2,0,0.0
2781,7,0,0.0,3,0,0.0
2782,4,0,0.0,2,0,0.0
2784,2,0,0.0,1,0,0.0
2785,7,0,0.0,4,0,0.0
2786,2,0,0.0,0,0,0.0
2787,3,0,0.0,2,0,0.0
2788,7,0,0.0,4,0,0.0
2789,2,0,0.0,2,0,0.0
2790,3,0,0.0,1,0,0.0
2791,2,0,0.0,1,0,0.0
2794,4,0,0.0,1,0,0.0
2795,4,0,0.0,2,0,0.0
2796,4,0,0.0,4,0,0.0
2797,9,0,0.0,6,0,0.0
2798,4,0,0.0,4,0,0.0
2799,2,0,0.0,1,0,0.0
2800,1,0,0.0,0,0,0.0
2801,1,0,0.0,0,0,0.0
2802,3,0,0.0,2,0,0.0
2803,3,0,0.0,1,0,0.0
2804,4,0,0.0,3,0,0.0
2805,3,0,0.0,0,0,0.0
2808,6,0,0.0,4,0,0.0
2809,5,0,0.0,3,0,0.0
2810,6,0,0.0,4,0,0.0
2811,4,0,0.0,0,0,0.0
2812,2,0,0.0,1,0,0.0
2813,4,0,0.0,2,0,0.0
2814,3,0,0.0,3,0,0.0
2815,8,0,0.0,6,0,0.0
2816,5,0,0.0,3,0,0.0
2817,3,0,0.0,1,0,0.0
2818,2,0,0.0,2,0,0.0
2819,2,0,0.0,2,0,0.0
2820,1,0,0.0,0,0,0.0
2821,3,0,0.0,1,0,0.0
2822,5,0,0.0,4,0,0.0
2823,4,0,0.0,3,0,0.0
2824,4,0,0.0,1,0,0.0
2825,4,0,0.0,1,0,0.0
2826,5,0,0.0,4,0,0.0
2827,7,0,0.0,4,0,0.0
2828,5,0,0.0,4,0,0.0
2829,3,0,0.0,2,0,0.0
2830,2,0,0.0,1,0,0.0
2831,4,0,0.0,2,0,0.0
2833,6,0,0.0,5,0,0.0
2834,3,0,0.0,3,0,0.0
2835,7,0,0.0,5,0,0.0
2836,6,0,0.0,2,0,0.0
2837,5,0,0.0,3,0,0.0
2838,6,0,0.0,1,0,0.0
2839,6,0,0.0,3,0,0.0
2840,4,0,0.0,3,0,0.0
2841,3,0,0.0,2,0,0.0
2843,6,0,0.0,3,0,0.0
2844,2,0,0.0,1,0,0.0
2845,5,0,0.0,4,0,0.0
2848,2,0,0.0,0,0,0.0
2849,6,0,0.0,3,0,0.0
2850,4,0,0.0,2,0,0.0
2852,4,0,0.0,2,0,0.0
2853,4,0,0.0,3,0,0.0
2854,2,0,0.0,1,0,0.0
2855,1,0,0.0,1,0,0.0
2856,2,0,0.0,0,0,0.0
2857,4,0,0.0,1,0,0.0
2859,2,0,0.0,1,0,0.0
2860,4,0,0.0,3,0,0.0
2862,6,0,0.0,5,0,0.0
2863,7,0,0.0,3,0,0.0
2865,9,0,0.0,5,0,0.0
2867,8,0,0.0,3,0,0.0
2868,5,0,0.0,5,0,0.0
2870,5,0,0.0,1,0,0.0
2871,4,0,0.0,4,0,0.0
2872,7,0,0.0,4,0,0.0
2873,5,0,0.0,5,0,0.0
2874,3,0,0.0,3,0,0.0
2875,4,0,0.0,3,0,0.0
2876,1,0,0.0,1,0,0.0
2878,3,0,0.0,2,0,0.0
2879,6,0,0.0,3,0,0.0
2880,4,0,0.0,2,0,0.0
2881,1,0,0.0,1,0,0.0
2882,2,0,0.0,2,0,0.0
2883,1,0,0.0,1,0,0.0
2884,5,0,0.0,4,0,0.0
2885,1,0,0.0,0,0,0.0
2886,1,0,0.0,0,0,0.0
2887,7,0,0.0,4,0,0.0
2889,4,0,0.0,1,0,0.0
2891,4,0,0.0,4,0,0.0
2892,6,0,0.0,4,0,0.0
2893,9,0,0.0,5,0,0.0
2894,2,0,0.0,0,0,0.0
2895,6,0,0.0,4,0,0.0
2897,4,0,0.0,3,0,0.0
2898,9,0,0.0,7,0,0.0
2899,1,0,0.0,0,0,0.0
2901,5,0,0.0,2,0,0.0
2902,6,0,0.0,5,0,0.0
2903,5,0,0.0,1,0,0.0
2904,8,0,0.0,5,0,0.0
2905,6,0,0.0,5,0,0.0
2906,6,0,0.0,2,0,0.0
2907,5,0,0.0,2,0,0.0
2908,2,0,0.0,2,0,0.0
2909,3,0,0.0,2,0,0.0
2910,3,0,0.0,1,0,0.0
2911,4,0,0.0,3,0,0.0
2912,2,0,0.0,1,0,0.0
2913,1,0,0.0,1,0,0.0
2914,7,0,0.0,4,0,0.0
2915,5,0,0.0,5,0,0.0
2916,4,0,0.0,2,0,0.0
2918,2,0,0.0,1,0,0.0
2919,2,0,0.0,0,0,0.0
2921,6,0,0.0,4,0,0.0
2923,3,0,0.0,1,0,0.0
2924,5,0,0.0,1,0,0.0
2925,4,0,0.0,2,0,0.0
2926,6,0,0.0,3,0,0.0
2928,3,0,0.0,1,0,0.0
2929,5,0,0.0,4,0,0.0
2931,6,0,0.0,2,0,0.0
2932,1,0,0.0,1,0,0.0
2933,12,0,0.0,6,0,0.0
2934,3,0,0.0,1,0,0.0
2936,4,0,0.0,3,0,0.0
2937,3,0,0.0,2,0,0.0
2938,4,0,0.0,1,0,0.0
2940,5,0,0.0,2,0,0.0
2941,4,0,0.0,3,0,0.0
2942,3,0,0.0,3,0,0.0
2943,3,0,0.0,2,0,0.0
2944,3,0,0.0,2,0,0.0
2945,4,0,0.0,2,0,0.0
2946,5,0,0.0,2,0,0.0
2948,6,0,0.0,6,0,0.0
2949,6,0,0.0,4,0,0.0
2950,3,0,0.0,2,0,0.0
2951,3,0,0.0,1,0,0.0
2952,3,0,0.0,1,0,0.0
2953,4,0,0.0,2,0,0.0
2954,4,0,0.0,2,0,0.0
2955,1,0,0.0,1,0,0.0
2956,4,0,0.0,3,0,0.0
2957,2,0,0.0,2,0,0.0
2958,2,0,0.0,1,0,0.0
2959,5,0,0.0,3,0,0.0
2960,4,0,0.0,3,0,0.0
2961,3,0,0.0,2,0,0.0
2962,8,0,0.0,3,0,0.0
2963,5,0,0.0,3,0,0.0
2964,2,0,0.0,1,0,0.0
2967,4,0,0.0,3,0,0.0
2968,7,0,0.0,6,0,0.0
2969,3,0,0.0,2,0,0.0
2970,4,0,0.0,3,0,0.0
2971,8,0,0.0,6,0,0.0
2972,4,0,0.0,3,0,0.0
2973,5,0,0.0,1,0,0.0
2974,6,0,0.0,5,0,0.0
2975,2,0,0.0,0,0,0.0
2977,8,0,0.0,4,0,0.0
2978,6,0,0.0,5,0,0.0
2979,3,0,0.0,3,0,0.0
2980,6,0,0.0,3,0,0.0
2981,6,0,0.0,2,0,0.0
2982,5,0,0.0,3,0,0.0
2983,4,0,0.0,4,0,0.0
2984,4,0,0.0,3,0,0.0
2985,1,0,0.0,1,0,0.0
2986,8,0,0.0,6,0,0.0
2987,5,0,0.0,3,0,0.0
2988,3,0,0.0,3,0,0.0
2989,5,0,0.0,4,0,0.0
2990,3,0,0.0,1,0,0.0
2991,9,0,0.0,6,0,0.0
2992,4,0,0.0,2,0,0.0
2993,6,0,0.0,5,0,0.0
2994,3,0,0.0,2,0,0.0
2995,7,0,0.0,4,0,0.0
2996,6,0,0.0,4,0,0.0
2997,2,0,0.0,2,0,0.0
2998,6,0,0.0,2,0,0.0
2999,2,0,0.0,1,0,0.0
3000,6,0,0.0,4,0,0.0
3001,7,0,0.0,5,0,0.0
3003,3,0,0.0,1,0,0.0
3004,3,0,0.0,3,0,0.0
3005,4,0,0.0,2,0,0.0
3006,2,0,0.0,1,0,0.0
3007,8,0,0.0,4,0,0.0
3009,4,0,0.0,2,0,0.0
3010,4,0,0.0,1,0,0.0
3011,3,0,0.0,1,0,0.0
3012,4,0,0.0,2,0,0.0
3013,5,0,0.0,3,0,0.0
3014,1,0,0.0,1,0,0.0
3016,7,0,0.0,2,0,0.0
3017,4,0,0.0,3,0,0.0
3018,4,0,0.0,4,0,0.0
3019,6,0,0.0,4,0,0.0
3021,7,0,0.0,5,0,0.0
3022,2,0,0.0,2,0,0.0
3023,4,0,0.0,2,0,0.0
3024,3,0,0.0,2,0,0.0
3025,3,0,0.0,1,0,0.0
3026,9,0,0.0,6,0,0.0
3027,5,0,0.0,3,0,0.0
3028,3,0,0.0,3,0,0.0
3029,3,0,0.0,1,0,0.0
3030,4,0,0.0,2,0,0.0
3031,3,0,0.0,2,0,0.0
3032,3,0,0.0,1,0,0.0
3033,7,0,0.0,5,0,0.0
3034,5,0,0.0,1,0,0.0
3035,5,0,0.0,3,0,0.0
3036,3,0,0.0,1,0,0.0
3037,6,0,0.0,2,0,0.0
3038,4,0,0.0,3,0,0.0
3039,5,0,0.0,1,0,0.0
3040,4,0,0.0,3,0,0.0
3041,5,0,0.0,1,0,0.0
3042,9,0,0.0,6,0,0.0
3043,2,0,0.0,1,0,0.0
3044,5,0,0.0,3,0,0.0
3045,3,0,0.0,2,0,0.0
3046,5,0,0.0,2,0,0.0
3047,6,0,0.0,3,0,0.0
3048,9,0,0.0,8,0,0.0
3049,5,0,0.0,2,0,0.0
3050,5,0,0.0,2,0,0.0
3053,8,0,0.0,2,0,0.0
3054,1,0,0.0,0,0,0.0
3055,7,0,0.0,6,0,0.0
3056,5,0,0.0,4,0,0.0
3057,5,0,0.0,3,0,0.0
3058,2,0,0.0,2,0,0.0
3059,7,0,0.0,5,0,0.0
3060,4,0,0.0,4,0,0.0
3061,4,0,0.0,1,0,0.0
3062,4,0,0.0,3,0,0.0
3063,5,0,0.0,2,0,0.0
3064,5,0,0.0,1,0,0.0
3065,5,0,0.0,4,0,0.0
3066,2,0,0.0,2,0,0.0
3067,2,0,0.0,0,0,0.0
3068,3,0,0.0,2,0,0.0
3069,1,0,0.0,0,0,0.0
3070,2,0,0.0,1,1,1.0
3071,5,0,0.0,3,0,0.0
3072,6,0,0.0,5,0,0.0
3073,5,0,0.0,3,0,0.0
3074,8,0,0.0,5,1,0.2
3077,2,0,0.0,1,0,0.0
3078,4,0,0.0,2,0,0.0
3080,5,0,0.0,4,0,0.0
3082,3,0,0.0,2,0,0.0
3084,5,0,0.0,4,0,0.0
3085,6,0,0.0,5,1,0.2
3087,6,0,0.0,6,0,0.0
3088,4,0,0.0,3,0,0.0
3089,6,0,0.0,4,0,0.0
3090,4,0,0.0,3,0,0.0
3091,7,0,0.0,3,0,0.0
3092,7,0,0.0,4,0,0.0
3093,2,0,0.0,1,0,0.0
3094,3,0,0.0,3,0,0.0
3095,3,0,0.0,2,0,0.0
3097,5,0,0.0,2,0,0.0
3098,7,0,0.0,7,0,0.0
3099,6,0,0.0,4,0,0.0
3100,5,0,0.0,3,0,0.0
3101,3,0,0.0,2,0,0.0
3102,1,0,0.0,0,0,0.0
3103,3,0,0.0,1,0,0.0
3104,2,0,0.0,1,0,0.0
3105,2,0,0.0,2,0,0.0
3106,2,0,0.0,2,0,0.0
3107,4,0,0.0,3,0,0.0
3108,8,0,0.0,4,0,0.0
3109,2,0,0.0,1,0,0.0
3110,1,0,0.0,0,0,0.0
3111,4,0,0.0,2,0,0.0
3112,4,0,0.0,3,0,0.0
3113,1,0,0.0,0,0,0.0
3114,4,0,0.0,2,0,0.0
3115,3,0,0.0,1,0,0.0
3116,8,0,0.0,5,0,0.0
3117,4,0,0.0,1,0,0.0
3118,5,0,0.0,3,1,0.3333333333333333
3120,8,0,0.0,4,0,0.0
3121,4,0,0.0,3,0,0.0
3122,2,0,0.0,1,0,0.0
3123,3,0,0.0,1,0,0.0
3124,4,0,0.0,3,0,0.0
3125,4,0,0.0,3,0,0.0
3126,3,0,0.0,3,0,0.0
3127,7,0,0.0,1,0,0.0
3128,4,0,0.0,2,0,0.0
3129,3,0,0.0,2,0,0.0
3130,4,0,0.0,2,0,0.0
3132,5,0,0.0,2,0,0.0
3133,8,0,0.0,6,0,0.0
3134,4,0,0.0,2,0,0.0
3135,5,0,0.0,4,0,0.0
3136,4,0,0.0,2,0,0.0
3138,3,0,0.0,1,0,0.0
3139,6,0,0.0,3,0,0.0
3140,5,0,0.0,3,0,0.0
3141,5,0,0.0,5,0,0.0
3142,4,0,0.0,2,0,0.0
3144,3,0,0.0,2,0,0.0
3145,8,0,0.0,4,0,0.0
3146,8,0,0.0,4,0,0.0
3147,6,0,0.0,5,0,0.0
3148,2,0,0.0,2,0,0.0
3149,5,0,0.0,2,0,0.0
3150,8,0,0.0,4,0,0.0
3151,5,0,0.0,3,0,0.0
3152,8,0,0.0,5,0,0.0
3153,5,0,0.0,2,0,0.0
3154,4,0,0.0,3,0,0.0
3156,4,0,0.0,2,0,0.0
3157,2,0,0.0,2,0,0.0
3158,7,0,0.0,3,0,0.0
3159,4,0,0.0,3,0,0.0
3160,3,0,0.0,3,0,0.0
3161,11,0,0.0,6,0,0.0
3162,7,0,0.0,4,0,0.0
3163,3,0,0.0,2,0,0.0
3164,1,0,0.0,1,0,0.0
3165,7,0,0.0,6,0,0.0
3166,4,0,0.0,4,0,0.0
3167,6,0,0.0,3,0,0.0
3168,3,0,0.0,1,0,0.0
3169,3,0,0.0,2,0,0.0
3170,3,0,0.0,2,0,0.0
3171,6,0,0.0,3,0,0.0
3172,7,0,0.0,4,0,0.0
3173,2,0,0.0,1,0,0.0
3174,2,0,0.0,1,0,0.0
3175,3,0,0.0,1,0,0.0
3176,5,0,0.0,1,0,0.0
3177,5,0,0.0,2,0,0.0
3178,3,0,0.0,1,0,0.0
3179,10,0,0.0,8,0,0.0
3180,4,0,0.0,1,0,0.0
3181,4,0,0.0,3,0,0.0
3182,3,0,0.0,3,0,0.0
3183,4,0,0.0,2,0,0.0
3184,5,0,0.0,3,0,0.0
3185,3,0,0.0,2,0,0.0
3186,3,0,0.0,1,0,0.0
3187,1,0,0.0,0,0,0.0
3188,3,0,0.0,2,0,0.0
3189,10,0,0.0,1,0,0.0
3190,6,0,0.0,3,0,0.0
3191,2,0,0.0,1,0,0.0
3193,4,0,0.0,3,0,0.0
3194,4,0,0.0,4,0,0.0
3195,5,0,0.0,2,0,0.0
3197,4,0,0.0,4,0,0.0
3198,2,0,0.0,1,0,0.0
3199,6,0,0.0,4,0,0.0
3200,7,0,0.0,4,0,0.0
3201,5,0,0.0,2,0,0.0
3202,5,0,0.0,1,0,0.0
3203,10,0,0.0,7,0,0.0
3204,8,0,0.0,5,1,0.2
3205,6,0,0.0,3,0,0.0
3206,2,0,0.0,2,0,0.0
3207,5,0,0.0,3,0,0.0
3208,7,0,0.0,4,0,0.0
3211,9,0,0.0,1,0,0.0
3212,1,0,0.0,0,0,0.0
3213,2,0,0.0,0,0,0.0
3214,8,0,0.0,3,0,0.0
3215,4,0,0.0,3,0,0.0
3216,6,0,0.0,4,0,0.0
3217,2,0,0.0,2,0,0.0
3218,3,0,0.0,1,0,0.0
3219,4,0,0.0,3,0,0.0
3220,3,0,0.0,3,0,0.0
3221,4,0,0.0,4,0,0.0
3222,2,0,0.0,2,0,0.0
3224,6,0,0.0,5,0,0.0
3225,1,0,0.0,1,0,0.0
3227,2,0,0.0,1,0,0.0
3228,7,0,0.0,3,0,0.0
3229,5,0,0.0,3,0,0.0
3230,2,0,0.0,1,0,0.0
3231,2,0,0.0,1,0,0.0
3232,9,0,0.0,6,0,0.0
3233,1,0,0.0,1,0,0.0
3234,3,0,0.0,3,0,0.0
3235,2,0,0.0,1,0,0.0
3236,6,0,0.0,2,0,0.0
3237,7,0,0.0,5,0,0.0
3238,3,0,0.0,2,0,0.0
3239,5,0,0.0,4,0,0.0
3240,3,0,0.0,2,0,0.0
3241,4,0,0.0,3,0,0.0
3242,2,0,0.0,2,0,0.0
3243,4,0,0.0,0,0,0.0
3244,4,0,0.0,3,0,0.0
3245,7,0,0.0,3,0,0.0
3246,2,0,0.0,2,0,0.0
3247,4,0,0.0,2,0,0.0
3248,3,0,0.0,3,0,0.0
3249,6,0,0.0,3,0,0.0
3250,3,0,0.0,1,0,0.0
3251,3,0,0.0,1,0,0.0
3252,3,0,0.0,1,0,0.0
3255,6,0,0.0,3,0,0.0
3256,5,0,0.0,2,0,0.0
3257,5,0,0.0,5,0,0.0
3258,5,0,0.0,4,0,0.0
3259,10,0,0.0,9,0,0.0
3260,3,0,0.0,1,0,0.0
3261,4,0,0.0,4,0,0.0
3262,3,0,0.0,2,0,0.0
3263,8,0,0.0,4,0,0.0
3264,3,0,0.0,2,0,0.0
3265,3,0,0.0,1,0,0.0
3266,1,0,0.0,1,0,0.0
3267,4,0,0.0,1,0,0.0
3268,8,0,0.0,4,0,0.0
3269,3,0,0.0,1,0,0.0
3270,3,0,0.0,1,0,0.0
3272,4,0,0.0,0,0,0.0
3273,7,0,0.0,4,0,0.0
3274,3,0,0.0,2,1,0.5
3275,3,0,0.0,1,0,0.0
3276,3,0,0.0,3,0,0.0
3277,4,0,0.0,2,0,0.0
3278,5,0,0.0,4,0,0.0
3279,6,0,0.0,5,0,0.0
3280,3,0,0.0,2,0,0.0
3281,2,0,0.0,1,0,0.0
3282,3,0,0.0,2,0,0.0
3283,3,0,0.0,2,0,0.0
3284,3,0,0.0,2,0,0.0
3285,4,0,0.0,2,0,0.0
3286,3,0,0.0,2,0,0.0
3287,2,0,0.0,2,0,0.0
3288,5,0,0.0,3,0,0.0
3289,4,0,0.0,4,0,0.0
3290,5,0,0.0,5,0,0.0
3291,4,0,0.0,2,0,0.0
3292,3,0,0.0,1,0,0.0
3293,6,0,0.0,3,0,0.0
3294,4,0,0.0,3,0,0.0
3295,7,0,0.0,4,1,0.25
3296,4,0,0.0,0,0,0.0
3297,5,0,0.0,2,0,0.0
3299,5,0,0.0,3,0,0.0
3301,9,0,0.0,7,0,0.0
3302,2,0,0.0,0,0,0.0
3303,3,0,0.0,2,0,0.0
3304,3,0,0.0,2,0,0.0
3305,5,0,0.0,3,0,0.0
3307,2,0,0.0,1,0,0.0
3308,6,0,0.0,4,0,0.0
3309,3,0,0.0,0,0,0.0
3310,5,0,0.0,4,0,0.0
3311,5,0,0.0,2,0,0.0
3312,4,0,0.0,3,0,0.0
3313,2,0,0.0,2,0,0.0
3314,3,0,0.0,2,0,0.0
3316,5,0,0.0,4,0,0.0
3317,3,0,0.0,2,0,0.0
3318,7,0,0.0,3,0,0.0
3319,6,0,0.0,4,0,0.0
3320,3,0,0.0,2,0,0.0
3321,3,0,0.0,3,0,0.0
3322,4,0,0.0,4,0,0.0
3323,2,0,0.0,1,0,0.0
3325,4,0,0.0,2,0,0.0
3326,5,0,0.0,3,0,0.0
3327,7,0,0.0,4,0,0.0
